,index,name,Coordinates,lat,lon
1285,1285,DOMAIN SERVICED APARTMENTS,"-27.43402099999999, 153.064856",-27.43402099999999, 153.064856
1286,1286,Airport Clayfield Motel,"-27.4167801, 153.0574585",-27.4167801, 153.0574585
1287,1287,Brisbane Airport,"-27.3942144, 153.1218303",-27.3942144, 153.1218303
1288,1288,Qantas Valet Parking Brisbane Domestic Airport,"-27.38269, 153.120521",-27.38269, 153.120521
1289,1289,Archerfield Airport,"-27.571556, 153.0120567",-27.571556, 153.0120567
1290,1290,Executive Helicopters - Brisbane,"-27.5689492, 152.9987736",-27.5689492, 152.9987736
1291,1291,Airwork Helicopters,"-27.0793908, 152.978475",-27.0793908, 152.978475
1292,1292,Avcair,"-27.4201197, 153.1002329",-27.4201197, 153.1002329
1293,1293,Aviation Projects,"-27.4931937, 152.9788558",-27.4931937, 152.9788558
1294,1294,Pterodactyl Helicopters,"-27.499125, 152.77376",-27.499125, 152.77376
1295,1295,Thomson Airport & Limousine Transfers Pty Ltd,"-27.3499575, 153.0486087",-27.3499575, 153.0486087
1296,1296,BAP - Budget Airport & Cruise Parking Brisbane,"-27.43761199999999, 153.075866",-27.43761199999999, 153.075866
1297,1297,Qantas Business Lounge Brisbane Airport,"-27.3834527, 153.1201833",-27.3834527, 153.1201833
1298,1298,Virgin Australia Terminal Brisbane Airport,"-27.3880464, 153.1192117",-27.3880464, 153.1192117
1299,1299,Virgin Australia Brisbane International,"-27.4035227, 153.1096631",-27.4035227, 153.1096631
1300,1300,dnata Airport Services,"-27.4062711, 153.1069148",-27.4062711, 153.1069148
1301,1301,Helipad Hospital 2,"-27.4839991, 153.0269675",-27.4839991, 153.0269675
1302,1302,Helipad Hospital,"-27.485527, 153.0284357",-27.485527, 153.0284357
1303,1303,Redcliffe Aerodrome,"-27.2066667, 153.0683333",-27.2066667, 153.0683333
1304,1304,Helipad Hospital,"-27.5001538, 153.03377",-27.5001538, 153.03377
1305,1305,Courtyard by Marriott Salt Lake City Airport,"40.7709937, -112.0068862",40.7709937, -112.0068862
1306,1306,South Valley Regional Airport,"40.62130000000001, -111.9923019",40.62130000000001, -111.9923019
1307,1307,Salt Lake City International Airport,"40.78994039999999, -111.9790706",40.78994039999999, -111.9790706
1308,1308,Ogden-Hinckley Airport,"41.1934195, -112.0089781",41.1934195, -112.0089781
1309,1309,Cedar Valley Airport-Ut10,"40.3615856, -112.0191242",40.3615856, -112.0191242
1310,1310,Kemp Jet Services,"41.1860246, -112.0167618",41.1860246, -112.0167618
1311,1311,Taxi Cab Slc,"40.763051, -111.891507",40.763051, -111.891507
1312,1312,Morgan County Airport-42U,"41.1449881, -111.7701387",41.1449881, -111.7701387
1313,1313,Tooele Valley Airport,"40.610181299999994, -112.3498418",40.610181299999994, -112.3498418
1314,1314,Salt Lake City Airport Transportation Services,"40.7413674, -111.8885737",40.7413674, -111.8885737
1315,1315,City Cab Utah,"40.763107, -111.911793",40.763107, -111.911793
1316,1316,A2 Global Shipping,"40.73956, -111.966489",40.73956, -111.966489
1317,1317,Atlantic Aviation SLC,"40.7770354, -111.9574733",40.7770354, -111.9574733
1318,1318,Salt Lake City Transportation Services,"40.7475003, -111.9397269",40.7475003, -111.9397269
1319,1319,Airport Shuttle Salt Lake City,"40.787445, -111.900868",40.787445, -111.900868
1320,1320,Cab Park City,"40.6607546, -111.5061263",40.6607546, -111.5061263
1321,1321,Ogden Mountain Valley Aviation,"41.192872, -112.0092087",41.192872, -112.0092087
1322,1322,American Fork Hospital Heliport,"40.3796879, -111.7686132",40.3796879, -111.7686132
1323,1323,SLI airport,"40.7874407, -111.976923",40.7874407, -111.976923
1324,1324,Salt Lake City Heliport,"40.7816124, -111.9591053",40.7816124, -111.9591053
1325,1325,DÃ¼sseldorf International Airport,"51.2876146, 6.7667912",51.2876146, 6.7667912
1326,1326,Flughafen Essen/MÃ¼lheim,"51.4035411, 6.9385064",51.4035411, 6.9385064
1327,1327,Airport MÃ¶nchengladbach GmbH,"51.23153079999999, 6.5007806",51.23153079999999, 6.5007806
1328,1328,parkenflughafendus.de - AGS GmbH,"51.2805696, 6.783548399999999",51.2805696, 6.783548399999999
1329,1329,Taxi Mettmann,"51.25091, 6.97609",51.25091, 6.97609
1330,1330,Click and Fly,"51.282785, 6.76227",51.282785, 6.76227
1331,1331,Flugplatzgemeinschaft Krefeld-Egelsberg,"51.3842834, 6.5903654",51.3842834, 6.5903654
1332,1332,Flugplatzgesellschaft Schwarze Heide mbH,"51.61497, 6.862759999999999",51.61497, 6.862759999999999
1333,1333,Airfield Grefrath - Niershorst,"51.333648, 6.359818000000001",51.333648, 6.359818000000001
1334,1334,Calo-Parking,"51.26622570000001, 6.826408400000001",51.26622570000001, 6.826408400000001
1335,1335,Dr. med. dent. Christian Gerhards,"51.279781, 6.769469",51.279781, 6.769469
1336,1336,"Airport Kamp-Lintfort, EDLC","51.52916829999999, 6.536349499999999",51.52916829999999, 6.536349499999999
1337,1337,KeskÃ¼s Fahr & Chauffeurdienste|Flughafentransfer,"51.170805, 6.931484",51.170805, 6.931484
1338,1338,Parken Flughafen DÃ¼sseldorf - German Valet Parking,"51.2751999, 6.7690611",51.2751999, 6.7690611
1339,1339,YOURcockpit - Der Flugsimulator,"50.948478, 6.944990000000002",50.948478, 6.944990000000002
1340,1340,Zahnarzt Daniel Jolk,"51.279051, 6.766183000000001",51.279051, 6.766183000000001
1341,1341,Ultraleicht FluggelÃ¤nde KÃ¼ckhoven GmbH,"51.06339999999999, 6.3559339999999995",51.06339999999999, 6.3559339999999995
1342,1342,Segelflugplatz Wanlo,"51.100751, 6.3928470000000015",51.100751, 6.3928470000000015
1343,1343,PARKundSPAR am Flughafen KÃ¶ln,"50.90391229999999, 7.076288699999999",50.90391229999999, 7.076288699999999
1344,1344,WISAG Airport Service DÃ¼sseldorf GmbH & Co. KG,"51.2902579, 6.793317299999999",51.2902579, 6.793317299999999
1345,1345,El Dorado Luis Carlos Galan Sarmiento International Airport,"4.7014128, -74.1444969",4.7014128, -74.1444969
1346,1346,Helipuerto Hospital Cardiovascular,"4.5816292, -74.20055239999999",4.5816292, -74.20055239999999
1347,1347,Guaymaral Airport,"4.8136047, -74.0647244",4.8136047, -74.0647244
1348,1348,Hoteles Navi,"4.635153000000001, -74.093176",4.635153000000001, -74.093176
1349,1349,Consorcio Constructor Nuevo Dorado,"4.689325899999999, -74.1318778",4.689325899999999, -74.1318778
1350,1350,Lufthansa,"4.6979483, -74.14074219999999",4.6979483, -74.14074219999999
1351,1351,Catam,"4.70348, -74.14963",4.70348, -74.14963
1352,1352,Terminal Airlift,"4.693478, -74.13447699999999",4.693478, -74.13447699999999
1353,1353,Torre De Control Aeropuerto Bogota,"4.706111900000001, -74.1523457",4.706111900000001, -74.1523457
1354,1354,"Sala 8, 9 Y 10 Puente Aereo Aviana","4.694005499999999, -74.13485279999999",4.694005499999999, -74.13485279999999
1355,1355,Ciac,"4.6907426999999995, -74.1309785",4.6907426999999995, -74.1309785
1356,1356,Dream Fly SAS,"4.6882281, -74.12600309999999",4.6882281, -74.12600309999999
1357,1357,Base AÃ©rea My Justino MariÃ±o Cuesto,"4.727139000000001, -74.27068919999999",4.727139000000001, -74.27068919999999
1358,1358,SICHER HELICOPTERS SAS,"4.814933, -74.0633553",4.814933, -74.0633553
1359,1359,Easyfly - Sala 92 - Aeropuerto El Dorado,"4.698252, -74.1446552",4.698252, -74.1446552
1360,1360,Retiro Equipaje Vuelos Nacionales,"4.6980302, -74.1422549",4.6980302, -74.1422549
1361,1361,Aeropuerto Smatcom,"4.6997233, -74.1419119",4.6997233, -74.1419119
1362,1362,El Dorado Airport,"4.6988549, -74.1412211",4.6988549, -74.1412211
1363,1363,EstaciÃ³n Norte ARFF Aeropuerto Dorado,"4.702685499999999, -74.1428725",4.702685499999999, -74.1428725
1364,1364,Oratorio,"4.6975721, -74.1397424",4.6975721, -74.1397424
1365,1365,Malpensa Airport,"45.6300625, 8.7255307",45.6300625, 8.7255307
1366,1366,Parking Milan Malpensa -Travel Parking,"45.6503379, 8.7544822",45.6503379, 8.7544822
1367,1367,Milan Linate Airport,"45.452176, 9.276308",45.452176, 9.276308
1368,1368,Lugano Airport,"46.0044161, 8.910109499999999",46.0044161, 8.910109499999999
1369,1369,Aero Club Como,"45.81391459999999, 9.0708261",45.81391459999999, 9.0708261
1370,1370,Cargolux Italia Srl,"45.6296574, 8.7059368",45.6296574, 8.7059368
1371,1371,Aero Club Milano,"45.536846800000006, 9.1996457",45.536846800000006, 9.1996457
1372,1372,Aero Club Adele Orsi,"45.810158, 8.77099",45.810158, 8.77099
1373,1373,Flight school A.G.V.S.,"45.56890720000001, 9.1106495",45.56890720000001, 9.1106495
1374,1374,Professionals' Solutions consultancy & training,"45.6641968, 8.7920328",45.6641968, 8.7920328
1375,1375,Aero Club Vercelli Marilla Rigazio,"45.31181699999999, 8.42287",45.31181699999999, 8.42287
1376,1376,Il Muggiano,"45.725387, 8.534913999999999",45.725387, 8.534913999999999
1377,1377,Malpensa T1,"45.6269506, 8.712532",45.6269506, 8.712532
1378,1378,Signature Flight Support MXP - Milan-Malpensa Airport,"45.64756999999999, 8.724146000000001",45.64756999999999, 8.724146000000001
1379,1379,Aviosuperficie Agriturismo Oasi,"45.6970681, 8.8289457",45.6970681, 8.8289457
1380,1380,Air Force - Airport Command,"45.5318759, 8.657977599999999",45.5318759, 8.657977599999999
1381,1381,Campo Volo,"45.6866904, 8.9963765",45.6866904, 8.9963765
1382,1382,Campo Volo dei Navigli,"45.4138714, 8.8964781",45.4138714, 8.8964781
1383,1383,Campo volo A.S.D. CANTUMODEL,"45.7522854, 9.104476799999999",45.7522854, 9.104476799999999
1384,1384,Campo volo rc GAVN Cilavegna,"45.298277, 8.727962",45.298277, 8.727962
1385,1385,O.R. Tambo International Airport,"-26.1366728, 28.2411459",-26.1366728, 28.2411459
1386,1386,Rand Airport,"-26.239343, 28.153792",-26.239343, 28.153792
1387,1387,Air Tanzania,"-26.1349114, 28.2314393",-26.1349114, 28.2314393
1388,1388,Grand Central Airport,"-25.98926029999999, 28.1407947",-25.98926029999999, 28.1407947
1389,1389,Lanseria International Airport,"-25.937751, 27.926416",-25.937751, 27.926416
1390,1390,Centurion Flight Academy (Pty) Ltd,"-25.905035, 28.04073499999999",-25.905035, 28.04073499999999
1391,1391,Boarding house for Healing School Randburg,"-26.1014221, 28.0120035",-26.1014221, 28.0120035
1392,1392,Kitty Hawk Aerodrome,"-25.8599871, 28.450652",-25.8599871, 28.450652
1393,1393,Semako Logistics and Projects,"-26.115, 28.238612",-26.115, 28.238612
1394,1394,Dropzone Parking Service . Stress free Airport Parking service,"-26.11832, 28.23346",-26.11832, 28.23346
1395,1395,Express Airport Parking - Executive Parking OR Tambo Long Term,"-26.135054, 28.232158",-26.135054, 28.232158
1396,1396,Brakpan Aerodrome,"-26.23904, 28.30147",-26.23904, 28.30147
1397,1397,Petit Airfield,"-26.0809623, 28.3899448",-26.0809623, 28.3899448
1398,1398,Africa Aviation Academy,"-26.237683, 28.152673",-26.237683, 28.152673
1399,1399,NAC Helicopter Operations,"-25.988807, 28.139164",-25.988807, 28.139164
1400,1400,Fly Inn Estate,"-25.9744695, 28.3487663",-25.9744695, 28.3487663
1401,1401,Dimension Data Heli-Pad,"-26.04261849999999, 28.0247953",-26.04261849999999, 28.0247953
1402,1402,Taxi Club Cabs,"-26.25459, 28.05495",-26.25459, 28.05495
1403,1403,Eagle's Creek,"-25.90653829999999, 28.0347099",-25.90653829999999, 28.0347099
1404,1404,Aeron,"-25.937751, 27.926416",-25.937751, 27.926416
1405,1405,Stockholm Arlanda Airport,"59.6497622, 17.923780700000002",59.6497622, 17.923780700000002
1406,1406,Bromma Stockholm Airport,"59.354812, 17.9427217",59.354812, 17.9427217
1407,1407,JMP Hjul AB,"59.51619729999999, 18.092208",59.51619729999999, 18.092208
1408,1408,Stockholm Arlanda Airport,"59.65143800000001, 17.918701",59.65143800000001, 17.918701
1409,1409,Arlanda Terminal 4,"59.6477163, 17.9278543",59.6477163, 17.9278543
1410,1410,Arlanda Terminal 3,"59.6452529, 17.9274759",59.6452529, 17.9274759
1411,1411,Arlanda Utsiktsplats,"59.6530217, 17.9553807",59.6530217, 17.9553807
1412,1412,Segelflygarna Uppsala Flygklubb,"59.9260649, 17.5304373",59.9260649, 17.5304373
1413,1413,Proflight Nordic AB,"59.73507539999999, 18.7022817",59.73507539999999, 18.7022817
1414,1414,Gate 4,"59.65263199999999, 17.9316682",59.65263199999999, 17.9316682
1415,1415,Aeropuerto Skavasta,"59.6497622, 17.9237806",59.6497622, 17.9237806
1416,1416,Arlanda car to go,"59.6338076, 17.8967802",59.6338076, 17.8967802
1417,1417,Arlanda,"59.6338076, 17.8967802",59.6338076, 17.8967802
1418,1418,Sigtuna ModellFlygKlubb,"59.63553209999999, 17.7320536",59.63553209999999, 17.7320536
1419,1419,Vallentuna FlygfÃ¤lt,"59.5417989, 18.0398703",59.5417989, 18.0398703
1420,1420,Vassunda FlygfÃ¤lt,"59.72091260000001, 17.7239256",59.72091260000001, 17.7239256
1421,1421,BÃ¥lsta Modellflygklubb BusyBee,"59.539542, 17.6342958",59.539542, 17.6342958
1422,1422,Lidberga flygfÃ¤lt,"59.520113, 18.239249",59.520113, 18.239249
1423,1423,Stockholms HÃ¤ngflygklubb,"59.41878949999999, 17.8952218",59.41878949999999, 17.8952218
1424,1424,Helikopterplatter,"59.84723649999999, 17.640316",59.84723649999999, 17.640316
1425,1425,Manchester Airport,"53.3588026, -2.2727303",53.3588026, -2.2727303
1426,1426,Liverpool John Lennon Airport,"53.3358627, -2.8550475",53.3358627, -2.8550475
1427,1427,Dairy House Farm,"53.1062635, -2.5035954",53.1062635, -2.5035954
1428,1428,City Airport & Heliport,"53.471439, -2.389757",53.471439, -2.389757
1429,1429,Royal Travel,"53.45576639999999, -2.1988405",53.45576639999999, -2.1988405
1430,1430,Flight Academy Ltd,"53.4693081, -2.3888154999999998",53.4693081, -2.3888154999999998
1431,1431,Bus 1 Airport Chauffeurs,"53.55072699999999, -2.609534",53.55072699999999, -2.609534
1432,1432,Swissport Cargo Services,"53.36285729999999, -2.2874435",53.36285729999999, -2.2874435
1433,1433,Ravenair - Liverpool Aviation Services,"53.337809, -2.836497",53.337809, -2.836497
1434,1434,Allied Infrastructure,"53.47975099999999, -2.548724",53.47975099999999, -2.548724
1435,1435,Delta Obstruction Lights,"53.54385260000001, -2.0927641",53.54385260000001, -2.0927641
1436,1436,Crosland Moor Airfield,"53.6211503, -1.8289661",53.6211503, -1.8289661
1437,1437,Lawtons Travel,"53.5966722, -2.323593",53.5966722, -2.323593
1438,1438,Executive Airport Parking ltd,"53.366144, -2.274104",53.366144, -2.274104
1439,1439,Signature Flight Support MAN - Manchester Airport,"53.356114, -2.281924",53.356114, -2.281924
1440,1440,Peter Ashley Car Parks Ltd,"53.370492, -2.239114",53.370492, -2.239114
1441,1441,City Heliport,"53.46743060000001, -2.3935188",53.46743060000001, -2.3935188
1442,1442,Zubi Online Ltd,"53.537479, -2.116559",53.537479, -2.116559
1443,1443,Crosland Moor Airfield,"53.62149349999999, -1.8295420999999998",53.62149349999999, -1.8295420999999998
1444,1444,Go Vito Travel,"53.43033709999999, -2.9312937999999997",53.43033709999999, -2.9312937999999997
